Date,Code,Open,High,Low,Close,Volume
2021-06-21,USDJPY,110.243,110.348,109.718,110.302,0
2021-06-22,USDJPY,110.301,110.79,110.213,110.658,0
2021-06-23,USDJPY,110.657,111.1,110.629,110.981,0
2021-06-24,USDJPY,110.98,111.111,110.692,110.847,0
2021-06-25,USDJPY,110.8695,110.9845,110.483,110.762,0
2021-06-28,USDJPY,110.801,110.974,110.5,110.613,0
2021-06-29,USDJPY,110.619,110.759,110.433,110.56,0
2021-06-30,USDJPY,110.566,111.121,110.422,111.097,0
2021-07-01,USDJPY,111.096,111.638,111.028,111.536,0
2021-07-02,USDJPY,111.534,111.659,110.952,111.025,0
2021-07-05,USDJPY,110.983,111.189,110.7985,110.9765,0
2021-07-06,USDJPY,110.9765,110.977,110.526,110.63,0
2021-07-07,USDJPY,110.63,110.816,110.399,110.636,0
2021-07-08,USDJPY,110.642,110.673,109.535,109.758,0
2021-07-09,USDJPY,109.759,110.259,109.758,110.117,0
2021-07-12,USDJPY,110.143,110.404,109.979,110.351,0
2021-07-13,USDJPY,110.344,110.65,110.199,110.622,0
2021-07-14,USDJPY,110.621,110.698,109.9365,109.964,0
2021-07-15,USDJPY,109.964,110.09,109.718,109.837,0
2021-07-16,USDJPY,109.833,110.342,109.734,110.054,0
2021-07-19,USDJPY,110.026,110.1,109.0655,109.4785,0
2021-07-20,USDJPY,109.479,109.956,109.333,109.87,0
2021-07-21,USDJPY,109.87,110.387,109.802,110.289,0
2021-07-22,USDJPY,110.288,110.353,110.016,110.1405,0
2021-07-23,USDJPY,110.1365,110.589,110.0885,110.5525,0
2021-07-26,USDJPY,110.541,110.585,110.118,110.383,0
2021-07-27,USDJPY,110.377,110.389,109.586,109.774,0
2021-07-28,USDJPY,109.775,110.288,109.747,109.939,0
2021-07-29,USDJPY,109.936,109.949,109.424,109.482,0
2021-07-30,USDJPY,109.479,109.828,109.363,109.714,0
2021-08-02,USDJPY,109.663,109.771,109.19,109.319,0
2021-08-03,USDJPY,109.318,109.345,108.881,109.052,0
2021-08-04,USDJPY,109.051,109.675,108.722,109.4805,0
2021-08-05,USDJPY,109.4795,109.7885,109.406,109.7675,0
2021-08-06,USDJPY,109.7675,110.3525,109.7005,110.2275,0
2021-08-09,USDJPY,110.259,110.355,110.027,110.316,0
2021-08-10,USDJPY,110.326,110.6,110.279,110.563,0
2021-08-11,USDJPY,110.554,110.801,110.31,110.43,0
2021-08-12,USDJPY,110.437,110.546,110.317,110.425,0
2021-08-13,USDJPY,110.425,110.456,109.549,109.559,0
2021-08-16,USDJPY,109.626,109.752,109.117,109.281,0
2021-08-17,USDJPY,109.281,109.656,109.123,109.577,0
2021-08-18,USDJPY,109.578,110.067,109.481,109.796,0
2021-08-19,USDJPY,109.794,110.22,109.484,109.761,0
2021-08-20,USDJPY,109.761,109.883,109.573,109.772,0
2021-08-23,USDJPY,109.759,110.147,109.654,109.682,0
2021-08-24,USDJPY,109.686,109.881,109.415,109.648,0
2021-08-25,USDJPY,109.651,110.126,109.651,110.012,0
2021-08-26,USDJPY,110.01,110.226,109.928,110.061,0
2021-08-27,USDJPY,110.062,110.266,109.781,109.827,0
2021-08-30,USDJPY,109.8535,109.9615,109.7035,109.9015,0
2021-08-31,USDJPY,109.9025,110.0805,109.5875,110.007,0
2021-09-01,USDJPY,110.0065,110.4195,109.8805,110.0245,0
2021-09-02,USDJPY,110.0235,110.1185,109.9175,109.9425,0
2021-09-03,USDJPY,109.9445,110.0735,109.5935,109.6945,0
2021-09-06,USDJPY,109.7755,109.9485,109.6925,109.842,0
2021-09-07,USDJPY,109.842,110.3195,109.6875,110.273,0
2021-09-08,USDJPY,110.272,110.4475,110.1435,110.2835,0
2021-09-09,USDJPY,110.2835,110.284,109.6215,109.7425,0
2021-09-10,USDJPY,109.743,109.9915,109.6985,109.8695,0
2021-09-13,USDJPY,109.8755,110.1595,109.8585,110.005,0
2021-09-14,USDJPY,110.0035,110.1625,109.5275,109.7035,0
2021-09-15,USDJPY,109.7045,109.7445,109.1135,109.3645,0
2021-09-16,USDJPY,109.365,109.8265,109.2145,109.7255,0
2021-09-17,USDJPY,109.726,110.0815,109.6685,109.9325,0
2021-09-20,USDJPY,109.949,110.0375,109.3235,109.4095,0
2021-09-21,USDJPY,109.4095,109.7065,109.1855,109.226,0
2021-09-22,USDJPY,109.2265,109.8995,109.1205,109.791,0
2021-09-23,USDJPY,109.79,110.3485,109.7665,110.3135,0
2021-09-24,USDJPY,110.314,110.7935,110.2545,110.7475,0
2021-09-27,USDJPY,110.7175,111.0665,110.5365,110.984,0
