Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,36.38412730444532,36.771604698528876,34.71797450988606,36.132266998291016,53228400,0.0,0.0
2000-01-04 00:00:00-05:00,35.202324533832986,36.3066352099081,34.795473232121104,34.91171646118164,54119000,0.0,0.0
2000-01-05 00:00:00-05:00,34.44674302613846,36.07414820847571,33.904274632026045,35.27981948852539,64059600,0.0,0.0
2000-01-06 00:00:00-05:00,34.77609646320343,35.29919095039367,33.59429039955139,34.0980110168457,54976600,0.0,0.0
2000-01-07 00:00:00-05:00,33.67177804721184,34.79546223981154,33.264926874029186,34.543601989746094,62013600,0.0,0.0
2000-01-10 00:00:00-05:00,35.163567018402716,35.24106248290608,34.52422943624994,34.79546356201172,44963600,0.0,0.0
2000-01-11 00:00:00-05:00,34.56298948451451,35.41543989780971,33.69116519818987,33.90427780151367,46743600,0.0,0.0
2000-01-12 00:00:00-05:00,33.63304921402005,33.74929247167219,32.37374725612183,32.79997253417969,66532400,0.0,0.0
2000-01-13 00:00:00-05:00,32.35436284161996,33.67178599924281,31.463164823228034,33.419925689697266,83144000,0.0,0.0
2000-01-14 00:00:00-05:00,33.22618040581854,35.318557947409445,32.780581484924184,34.79546356201172,73416400,0.0,0.0
2000-01-18 00:00:00-05:00,34.65985243469073,36.11289264296451,34.64047856524708,35.744789123535156,81483600,0.0,0.0
2000-01-19 00:00:00-05:00,34.252996854692974,34.562978726681145,32.858078430746204,33.168060302734375,97568200,0.0,0.0
2000-01-20 00:00:00-05:00,33.187441443497285,34.0011440358072,32.81933788983327,32.85808563232422,56349800,0.0,0.0
2000-01-21 00:00:00-05:00,33.16806280296969,33.2455582768084,32.00563069538898,32.160621643066406,68416200,0.0,0.0
2000-01-24 00:00:00-05:00,32.17515296317913,32.761212500819454,31.250050717812996,31.38566780090332,63597600,0.0,0.0
2000-01-25 00:00:00-05:00,31.308177616386068,32.199375741604975,30.86257855377661,31.870019912719727,59823200,0.0,0.0
2000-01-26 00:00:00-05:00,31.753764649157254,32.08312035326688,30.726949806933135,30.804445266723633,49365000,0.0,0.0
2000-01-27 00:00:00-05:00,30.964294796352146,31.366302690626704,30.145748601985886,30.610721588134766,63654800,0.0,0.0
2000-01-28 00:00:00-05:00,30.416973164973367,31.075684685743493,30.145739009362142,30.455720901489258,58225400,0.0,0.0
2000-01-31 00:00:00-05:00,30.261987773851413,30.436352620179623,29.409537414024612,30.3394832611084,73194200,0.0,0.0
2000-02-01 00:00:00-05:00,30.53321364031608,32.00562749606736,30.28135337551652,31.90875816345215,70196600,0.0,0.0
2000-02-02 00:00:00-05:00,31.753777919610833,32.21875087267408,31.153187855237476,31.250057220458984,49915600,0.0,0.0
2000-02-03 00:00:00-05:00,31.637517751916903,32.29622908294273,31.036928008922764,32.121864318847656,49186000,0.0,0.0
2000-02-04 00:00:00-05:00,32.354347430366225,33.478031353097506,32.28169545260343,33.032432556152344,55365400,0.0,0.0
2000-02-07 00:00:00-05:00,33.10994045172599,33.129314319749234,32.31561186277293,33.05181884765625,40005800,0.0,0.0
2000-02-08 00:00:00-05:00,32.993692099878636,34.098002405041925,32.993692099878636,34.07862854003906,56229000,0.0,0.0
2000-02-09 00:00:00-05:00,33.92364377929614,33.92364377929614,32.19936948097669,32.23811721801758,55090000,0.0,0.0
2000-02-10 00:00:00-05:00,32.20421747778947,33.03245047353349,31.773148842577665,32.85808563232422,54527800,0.0,0.0
2000-02-11 00:00:00-05:00,32.50933064215626,32.50933064215626,30.726935875125047,30.978796005249023,115559000,0.0,0.0
2000-02-14 00:00:00-05:00,31.38081011329421,31.540644460221007,30.707568470178316,30.881933212280273,81028600,0.0,0.0
2000-02-15 00:00:00-05:00,30.920690973121,30.99818643921905,30.41697044348369,30.552587509155273,71027600,0.0,0.0
2000-02-16 00:00:00-05:00,30.76570253457669,31.056310555999016,30.10699101935276,30.261981964111328,65202600,0.0,0.0
2000-02-17 00:00:00-05:00,30.533203728076355,30.901307072513823,30.111822267996622,30.881933212280273,80343400,0.0,0.0
2000-02-18 00:00:00-05:00,30.998186842537805,31.01756070931439,29.409529766857744,29.4676513671875,79063000,0.0,0.0
2000-02-22 00:00:00-05:00,29.487022753162115,30.106986437854093,28.770189742737017,29.080171585083008,66296200,0.0,0.0
2000-02-23 00:00:00-05:00,28.983307188322435,29.680766452212545,28.53770821417042,29.21579360961914,75847200,0.0,0.0
2000-02-24 00:00:00-05:00,29.215791913638956,29.71951246387411,28.518332690236434,29.37078285217285,69733200,0.0,0.0
2000-02-25 00:00:00-05:00,29.35140253337257,29.356245999137155,28.053353708464346,28.305213928222656,65301400,0.0,0.0
2000-02-28 00:00:00-05:00,27.97587341725216,28.557089623981774,27.317161716291928,28.38272476196289,76131800,0.0,0.0
2000-02-29 00:00:00-05:00,28.44082901427796,28.44082901427796,27.54963137486598,27.704622268676758,58437400,0.0,0.0
2000-03-01 00:00:00-05:00,27.782128795458377,29.167360461340717,27.56901623147648,28.150232315063477,106889800,0.0,0.0
2000-03-02 00:00:00-05:00,28.460201139590506,29.564511190616145,28.247088673603105,28.944547653198242,106932600,0.0,0.0
2000-03-03 00:00:00-05:00,29.370777784925444,30.649452807224307,29.09954368928629,29.7970027923584,101435200,0.0,0.0
2000-03-06 00:00:00-05:00,29.75826441271552,30.184489554043473,27.93712062704152,28.092111587524414,93609400,0.0,0.0
2000-03-07 00:00:00-05:00,29.797015009144594,30.223240191330017,28.498965590670807,28.789573669433594,135061000,0.0,0.0
2000-03-08 00:00:00-05:00,29.08017424339559,29.816381186266362,28.20835023210125,29.622642517089844,94290000,0.0,0.0
2000-03-09 00:00:00-05:00,29.54514068365097,30.998180389404297,29.44827136993408,30.998180389404297,88198800,0.0,0.0
2000-03-10 00:00:00-05:00,30.86256947965905,31.773141209441835,30.843195613067927,31.308168411254883,85589000,0.0,0.0
2000-03-13 00:00:00-05:00,30.261984017430517,31.075686532623912,30.223236278611786,30.37822723388672,61831800,0.0,0.0
2000-03-14 00:00:00-05:00,30.57196872275073,30.76570743455523,29.487031936645508,29.487031936645508,73489200,0.0,0.0
2000-03-15 00:00:00-05:00,29.312663403282315,29.95200107169495,29.041429240925442,29.564523696899414,53208000,0.0,0.0
2000-03-16 00:00:00-05:00,29.738888515557406,29.97137494043473,28.905812159747004,29.564523696899414,77300800,0.0,0.0
2000-03-17 00:00:00-05:00,29.52577018018039,30.843192996618885,29.29328380080889,30.804445266723633,81161600,0.0,0.0
2000-03-20 00:00:00-05:00,30.610723091487863,30.92070509747761,29.913263578010923,30.184497833251953,47773000,0.0,0.0
2000-03-21 00:00:00-05:00,29.990749790720695,31.966884466853454,29.91325431322529,31.85064125061035,81648800,0.0,0.0
2000-03-22 00:00:00-05:00,31.870013414803196,32.741837489980185,31.346918969697004,32.00563049316406,93975800,0.0,0.0
2000-03-23 00:00:00-05:00,33.109938871927106,34.98920398051512,33.051817270630565,34.679222106933594,148224000,0.0,0.0
2000-03-24 00:00:00-05:00,34.91170169977616,35.64790850587577,33.96238239717403,34.62109375,112196800,0.0,0.0
2000-03-27 00:00:00-05:00,33.405401710991384,33.55554923209342,32.218751947443046,32.25749969482422,111434000,0.0,0.0
2000-03-28 00:00:00-05:00,32.121871289984064,33.30367716977238,31.734393952348547,32.334983825683594,81114400,0.0,0.0
2000-03-29 00:00:00-05:00,32.60622853315259,33.7686609229263,32.58685465998969,33.226192474365234,64363800,0.0,0.0
2000-03-30 00:00:00-05:00,32.91621607188879,33.67179725305633,31.77315736191737,32.04439163208008,64178400,0.0,0.0
2000-03-31 00:00:00-05:00,32.85807430491728,33.55553342931411,32.27685836791992,32.935569763183594,64281400,0.0,0.0
2000-04-03 00:00:00-04:00,29.27392568811262,29.91326357541091,27.89838053665266,28.169614791870117,260118200,0.0,0.0
2000-04-04 00:00:00-04:00,28.382719816586125,28.518336907859915,26.3290895772973,27.452774047851562,181244400,0.0,0.0
2000-04-05 00:00:00-04:00,27.355910675225484,27.43340617288901,26.619703447421966,26.774694442749023,82887600,0.0,0.0
2000-04-06 00:00:00-04:00,27.239649769871736,27.27839749358421,26.430791037373766,26.65843391418457,66421400,0.0,0.0
2000-04-07 00:00:00-04:00,26.968427477384868,27.70463454932497,26.348463627330045,27.607765197753906,82613600,0.0,0.0
2000-04-10 00:00:00-04:00,27.472135162907577,27.472135162907577,26.65843299306123,26.677806854248047,60685400,0.0,0.0
2000-04-11 00:00:00-04:00,26.38720261961799,26.677810577983827,25.88348215845054,25.999725341796875,71961800,0.0,0.0
2000-04-12 00:00:00-04:00,25.457262823149915,25.496010559562624,24.41107394000677,24.604812622070312,153003800,0.0,0.0
2000-04-13 00:00:00-04:00,25.06978735337122,25.49601248611787,24.48857126326215,24.56606674194336,94316200,0.0,0.0
2000-04-14 00:00:00-04:00,24.52732096795891,24.64356419529521,22.706177073023575,22.9774112701416,151217800,0.0,0.0
2000-04-17 00:00:00-04:00,23.016165229005516,23.558633769756486,22.62868769989768,23.519886016845703,119772200,0.0,0.0
2000-04-18 00:00:00-04:00,23.71361605079716,25.399142681858724,23.519877357571694,24.972917556762695,91794600,0.0,0.0
2000-04-19 00:00:00-04:00,25.244147021208043,25.263520886918872,24.217332138534196,24.39169692993164,53715400,0.0,0.0
2000-04-20 00:00:00-04:00,24.37232887527816,24.75980628188036,24.023599209336183,24.46919822692871,52387400,0.0,0.0
2000-04-24 00:00:00-04:00,20.846286558970725,21.07877302617114,20.148827157369475,20.65254783630371,313645800,0.0,0.0
2000-04-25 00:00:00-04:00,21.3112566492579,21.543743085431622,20.96252699499732,21.504995346069336,159517400,0.0,0.0
2000-04-26 00:00:00-04:00,21.698739388409784,22.047469128580655,20.88503666134442,21.07877540588379,107091200,0.0,0.0
2000-04-27 00:00:00-04:00,20.9044009424686,21.67935556498829,20.885027076905608,21.640607833862305,77669800,0.0,0.0
2000-04-28 00:00:00-04:00,21.93122062546378,22.0087161047057,21.156265833044568,21.621238708496094,78082600,0.0,0.0
2000-05-01 00:00:00-04:00,22.589930760809718,22.938660395196145,22.221827257846265,22.76429557800293,107811000,0.0,0.0
2000-05-02 00:00:00-04:00,22.570554404011354,22.78366693486468,21.543739482627146,21.659982681274414,97716200,0.0,0.0
2000-05-03 00:00:00-04:00,21.81497105884805,21.950588108059364,21.330624454521942,21.873092651367188,55354800,0.0,0.0
2000-05-04 00:00:00-04:00,21.795600943578062,22.086208956159105,21.48561906349162,21.834348678588867,43317200,0.0,0.0
2000-05-05 00:00:00-04:00,21.77623207078877,22.260578869516277,21.659988839094165,22.047466278076172,36402200,0.0,0.0
2000-05-08 00:00:00-04:00,21.989337413996164,22.12495447293711,21.60186010273632,21.640607833862305,36187600,0.0,0.0
2000-05-09 00:00:00-04:00,21.756857990669214,21.834353477724136,20.92378150482881,21.02065086364746,60778400,0.0,0.0
2000-05-10 00:00:00-04:00,21.001276407070716,21.040024149519187,20.381312527895197,20.516929626464844,67740000,0.0,0.0
2000-05-11 00:00:00-04:00,20.652542641149697,21.117515458586464,20.38130849764492,21.040019989013672,58390800,0.0,0.0
2000-05-12 00:00:00-04:00,21.21438803399941,21.621239311363784,21.156266422947358,21.330631256103516,37886000,0.0,0.0
2000-05-15 00:00:00-04:00,21.388752127982475,21.52436921575048,21.078770213084177,21.504995346069336,33899600,0.0,0.0
2000-05-16 00:00:00-04:00,21.563115094205457,21.892470850361335,21.408124150132103,21.54374122619629,48410600,0.0,0.0
2000-05-17 00:00:00-04:00,21.349998875668174,21.427494334382033,20.84627839402809,20.981895446777344,53242000,0.0,0.0
2000-05-18 00:00:00-04:00,21.09814576319189,21.09814576319189,20.42006027034367,20.516929626464844,53640400,0.0,0.0
2000-05-19 00:00:00-04:00,20.265068893359327,20.439433730873894,19.993834701670007,20.16819953918457,66578000,0.0,0.0
2000-05-22 00:00:00-04:00,20.187573084696588,20.22632082574207,19.354496652218707,19.89696502685547,69955000,0.0,0.0
2000-05-23 00:00:00-04:00,19.800087586354785,20.323181876796646,19.548227372438337,19.58697509765625,57963200,0.0,0.0
2000-05-24 00:00:00-04:00,19.56760421040174,20.633166815918667,19.528856479292035,20.323184967041016,85482400,0.0,0.0
2000-05-25 00:00:00-04:00,20.01320620087104,20.071327806488284,18.947643431221564,19.063886642456055,94348800,0.0,0.0
2000-05-26 00:00:00-04:00,19.238258177484646,19.4126230552262,18.71516354425999,19.044519424438477,55822000,0.0,0.0
2000-05-30 00:00:00-04:00,19.354495415320763,19.877589886005108,19.218878330328526,19.645103454589844,68536400,0.0,0.0
2000-05-31 00:00:00-04:00,19.72743528491848,19.746809147216464,19.238245261894477,19.39323616027832,54968200,0.0,0.0
2000-06-01 00:00:00-04:00,19.955082973690715,20.45880351477417,19.78071817100798,20.01320457458496,94507200,0.0,0.0
2000-06-02 00:00:00-04:00,20.45880236252651,20.691288753009765,20.148820508548834,20.55567169189453,80463200,0.0,0.0
2000-06-05 00:00:00-04:00,20.463656432160708,21.195020247842663,20.45881296318268,20.73004722595215,64400000,0.0,0.0
2000-06-06 00:00:00-04:00,21.13688631246077,21.659980657498753,21.020643124674553,21.58248519897461,99019000,0.0,0.0
2000-06-07 00:00:00-04:00,21.466246158518693,21.931218999497435,20.807534633798802,21.853723526000977,76310600,0.0,0.0
2000-06-08 00:00:00-04:00,22.18308155153363,22.35744638468979,21.156266422947358,21.330631256103516,94765600,0.0,0.0
2000-06-09 00:00:00-04:00,21.582491570662413,21.601865441013096,21.17564029329804,21.330631256103516,35710200,0.0,0.0
2000-06-12 00:00:00-04:00,21.38875900696371,21.38875900696371,20.57505621865531,20.73004722595215,49260600,0.0,0.0
2000-06-13 00:00:00-04:00,20.691290375936095,21.078767723800066,20.49755170200411,21.040019989013672,44289200,0.0,0.0
2000-06-14 00:00:00-04:00,21.64061097388572,22.008714472993894,21.54374163201515,21.853723526000977,79992400,0.0,0.0
2000-06-15 00:00:00-04:00,21.950593612354655,22.53180968329079,21.89247200526104,22.434940338134766,65592600,0.0,0.0
2000-06-16 00:00:00-04:00,22.512427297981517,22.667418191599292,22.16369778734153,22.493053436279297,68710600,0.0,0.0
2000-06-19 00:00:00-04:00,22.493067151717558,22.880544622031383,22.318702290076335,22.841796875,46604800,0.0,0.0
2000-06-20 00:00:00-04:00,22.899911373033436,23.32613645781071,22.861163638053686,23.229267120361328,62275000,0.0,0.0
2000-06-21 00:00:00-04:00,23.86861251251906,25.476644037307278,23.849238638726433,25.01167106628418,160399600,0.0,0.0
2000-06-22 00:00:00-04:00,25.2247727264261,25.418511380238897,24.585435168843873,24.75979995727539,87315200,0.0,0.0
2000-06-23 00:00:00-04:00,24.779165932370688,24.817913650795038,23.868594549398505,24.081707000732422,49811600,0.0,0.0
2000-06-26 00:00:00-04:00,24.023592906927913,24.83729524732386,24.023592906927913,24.643556594848633,48287000,0.0,0.0
2000-06-27 00:00:00-04:00,24.56605602388435,24.83729008093039,24.29482196683831,24.430438995361328,31071200,0.0,0.0
2000-06-28 00:00:00-04:00,24.48857209725882,24.81792789287069,24.37232887527816,24.46919822692871,37459200,0.0,0.0
2000-06-29 00:00:00-04:00,24.25610432489681,24.469217062575616,23.88800050526978,23.926748275756836,38449000,0.0,0.0
2000-06-30 00:00:00-04:00,23.887977907061575,24.79854965209961,23.771734705567358,24.79854965209961,52356400,0.0,0.0
2000-07-03 00:00:00-04:00,24.701680317521095,24.817923519015313,24.60481098294258,24.79854965209961,15734800,0.0,0.0
2000-07-05 00:00:00-04:00,24.759809026292935,24.759809026292935,24.256088341876957,24.33358383178711,34824400,0.0,0.0
2000-07-06 00:00:00-04:00,24.44981951032366,25.321643502371654,24.33357631138393,25.089157104492188,47873200,0.0,0.0
2000-07-07 00:00:00-04:00,25.190878868829913,25.689756108493338,24.972922793248802,25.418521881103516,54153200,0.0,0.0
2000-07-10 00:00:00-04:00,25.011657099569998,25.205395729311054,24.604805977113788,24.62417984008789,52689800,0.0,0.0
2000-07-11 00:00:00-04:00,24.430449606306368,24.953544086377956,24.333580258144963,24.527318954467773,37164800,0.0,0.0
2000-07-12 00:00:00-04:00,24.256091730140064,25.108542238228054,23.92673585201516,24.895429611206055,58370200,0.0,0.0
2000-07-13 00:00:00-04:00,24.430448975015004,24.79855248851642,23.984849984986976,24.779178619384766,80843200,0.0,0.0
2000-07-14 00:00:00-04:00,24.643563059899698,24.72105854122014,24.31420726428783,24.46919822692871,51180600,0.0,0.0
2000-07-17 00:00:00-04:00,24.256087281054064,24.662938585288998,24.023600821491247,24.236713409423828,53992800,0.0,0.0
2000-07-18 00:00:00-04:00,24.06234961710158,24.643565791427708,24.00422799966897,24.33358383178711,70617200,0.0,0.0
2000-07-19 00:00:00-04:00,23.577990983490253,24.023589827056625,22.570550119774975,22.66741943359375,139924600,0.0,0.0
2000-07-20 00:00:00-04:00,22.76429237678037,23.326134486505165,22.667423047517477,23.19051742553711,54690600,0.0,0.0
2000-07-21 00:00:00-04:00,23.171140435036648,23.248635887996638,22.279942725996776,22.415559768676758,56100600,0.0,0.0
