,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT
Date,,,,,,,,,,,,,,
2000-02-08,0.8694396018981934,34.078651428222656,0.0,0.0,0.8788996190451323,34.09802530623757,0.8420035715668743,32.99371425938783,0.8628165995927379,32.99371425938783,0.0,0.0,408643200,56229000
2000-02-09,0.8524097204208374,32.23812484741211,0.0,0.0,0.8864686555852633,33.9236518075833,0.8509907581202052,32.19937710120128,0.8637627324927447,33.9236518075833,0.0,0.0,299364800,55090000
2000-02-10,0.8590328693389893,32.85808181762695,0.0,0.0,0.8618708954736216,33.03244663859313,0.8325428233340001,31.773145153837383,0.8543027584137265,32.20421373900378,0.0,0.0,302982400,54527800
2000-02-11,0.8230815529823303,30.978801727294922,0.0,0.0,0.8637625212099794,32.50933664690486,0.819297486020762,30.726941550650245,0.8599784542484111,32.50933664690486,0.0,0.0,212251200,115559000
2000-02-14,0.8765348792076111,30.881938934326172,0.0,0.0,0.8770079004179249,31.540650304318074,0.8221358737261241,30.707574159916554,0.827338955462602,31.380815927775924,0.0,0.0,367539200,81028600
2000-02-15,0.9006597399711609,30.552597045898438,0.0,0.0,0.9077556634062054,30.998196115052313,0.8718047429612905,30.416979937895082,0.8722777641031063,30.92070062476468,0.0,0.0,485744000,71027600
2000-02-16,0.8637627959251404,30.261981964111328,0.0,0.0,0.8940376654256912,31.056310555999016,0.848625815905731,30.10699101935276,0.8911988311542852,30.76570253457669,0.0,0.0,378246400,65202600
2000-02-17,0.8694396018981934,30.881938934326172,0.0,0.0,0.8741696104716629,30.901312798149466,0.8561946078001379,30.111827847350348,0.8718046061849282,30.533209385506932,0.0,0.0,289497600,80343400
2000-02-18,0.8420036435127258,29.467660903930664,0.0,0.0,0.8732236429499306,31.017570747661402,0.8391647589798886,29.409539284790764,0.8675475917562572,30.99819687461477,0.0,0.0,233441600,79063000
2000-02-22,0.8613976836204529,29.080188751220703,0.0,0.0,0.885049647730199,30.107004210124565,0.8074716622020668,28.770206725891235,0.8334886812509802,29.48704015946563,0.0,0.0,422296000,66296200
2000-02-23,0.8798457980155945,29.215795516967773,0.0,0.0,0.9006597387400507,29.680768389916864,0.8401108095417686,28.537710077250352,0.8570220479605007,28.983309080493232,0.0,0.0,473099200,75847200
2000-02-24,0.8719226717948914,29.37078094482422,0.0,0.0,0.9016058887779916,29.71951053387886,0.8457878211537523,28.518330838246207,0.8878878698393688,29.21579001635549,0.0,0.0,376432000,69733200
2000-02-25,0.8353807926177979,28.30521583557129,0.0,0.0,0.885522804555133,29.35624797730965,0.8334888090072374,28.05335559884136,0.8689667606098784,29.35140451121869,0.0,0.0,249144000,65301400
2000-02-28,0.8571406006813049,28.382722854614258,0.0,0.0,0.8703855955797593,28.55708770491564,0.8202436920374295,27.317159880550243,0.8334886869358837,27.975871537244362,0.0,0.0,328328000,76131800
2000-02-29,0.8675475120544434,27.704620361328125,0.0,0.0,0.8874145988687534,28.44082705624454,0.8519367053596564,27.54962947818783,0.8595055476491248,28.44082705624454,0.0,0.0,368961600,58437400
2000-03-01,0.9862785339355469,28.150232315063477,0.0,0.0,0.9995235266759465,29.167360461340717,0.8968754392455011,27.56901623147648,0.8973484602646189,27.782128795458377,0.0,0.0,1077003200,106889800
2000-03-02,0.9233657121658325,28.944568634033203,0.0,0.0,0.9683038345350844,29.564532620839802,0.9134317624155893,28.247109148875776,0.9612087191421904,28.460221769340542,0.0,0.0,311259200,106932600
2000-03-03,0.9687764644622803,29.79701042175293,0.0,0.0,0.9705507227727479,30.649460654885,0.9082284596368839,29.099551140099415,0.9451245037668853,29.370785305186892,0.0,0.0,323366400,101435200
2000-03-06,0.9512746334075928,28.09211540222168,0.0,0.0,0.9772916022491228,30.184493652869914,0.9460706939623089,27.93712442069218,0.9536396378500454,29.758268453663792,0.0,0.0,210560000,93609400
2000-03-07,0.929987370967865,28.789554595947266,0.0,0.0,0.9645193146629398,30.22322016802001,0.9167423803057257,28.498946709716304,0.9569503732370399,29.7969952682146,0.0,0.0,273011200,135061000
2000-03-08,0.9233657121658325,29.622648239135742,0.0,0.0,0.9380297725284406,29.81638694573571,0.8973487396051865,28.208355680955943,0.9299878063923593,29.080179860655818,0.0,0.0,271230400,94290000
2000-03-09,0.9252578020095825,30.99818992614746,0.0,0.0,0.9460708344975254,30.99818992614746,0.8949837398335075,29.44828042984009,0.9148508310347288,29.5451497733593,0.0,0.0,276718400,88198800
2000-03-10,0.9517478942871094,31.308170318603516,0.0,0.0,0.9683039400682845,31.773143145117434,0.9157968670066944,30.843197492089605,0.9210008077630449,30.86257135986102,0.0,0.0,248606400,85589000
2000-03-13,0.9181615710258484,30.37822151184082,0.0,0.0,0.9574235275359412,31.075680679204513,0.9044435575081097,30.22323058576,0.92431145047364,30.261978317280207,0.0,0.0,303956800,61831800
2000-03-14,0.8647088408470154,29.487035751342773,0.0,0.0,0.940394751686226,30.765711414673014,0.8628167562331001,29.487035751342777,0.9174522657551156,30.571972677804794,0.0,0.0,428579200,73489200
2000-03-15,0.8798457980155945,29.564525604248047,0.0,0.0,0.9101206668199404,29.9520030040416,0.8637627760619387,29.041431114526752,0.8751157887065052,29.31266529438224,0.0,0.0,443609600,53208000
2000-03-16,0.920054018497467,29.564525604248047,0.0,0.0,0.9233658746038033,29.97137687403128,0.8666010004736506,28.905814024599007,0.887887967218029,29.738890434155145,0.0,0.0,378100800,77300800
2000-03-17,0.9460707306861877,30.804441452026367,0.0,0.0,0.9460707306861877,30.843189177123257,0.9053897019991449,29.293280173247716,0.9091746793463966,29.52576652382905,0.0,0.0,305043200,81161600
2000-03-20,0.9309338331222534,30.184490203857422,0.0,0.0,0.9555317417715269,30.920697282000283,0.9262037225891673,29.913256017173207,0.9347187097489009,30.610715354361183,0.0,0.0,204489600,47773000
2000-03-21,1.021283745765686,31.850637435913086,0.0,0.0,1.0350016617204176,31.966880638233935,0.9205276175154365,29.913250730565576,0.9276227323787872,29.990746198779476,0.0,0.0,524328000,81648800
2000-03-22,1.0912925004959106,32.00562286376953,0.0,0.0,1.0927123720502163,32.741829685091105,0.9957395204116201,31.346911497323912,1.0049639866300242,31.87000581773661,0.0,0.0,567996800,93975800
2000-03-23,1.0695335865020752,34.67921829223633,0.0,0.0,1.1381235683964148,34.989200131720004,1.0595996377951535,33.051813634947024,1.0747366166830477,33.109935229850215,0.0,0.0,562564800,148224000
2000-03-24,1.049665927886963,34.621089935302734,0.0,0.0,1.0894009233439825,35.64790457803975,1.025540935985797,33.96237865505635,1.0780479087041899,34.91169785305849,0.0,0.0,446913600,112196800
2000-03-27,1.056288480758667,32.25749206542969,0.0,0.0,1.095550441960555,33.55554129569022,1.035947564351621,32.21874432721295,1.0416245245183005,33.405393810100385,0.0,0.0,279182400,111434000
2000-03-28,1.0529775619506836,32.334999084472656,0.0,0.0,1.0747366347350944,33.30369288568514,1.0378396733468584,31.73440892772092,1.0387857155961242,32.12188644820591,0.0,0.0,202966400,81114400
2000-03-29,1.0288527011871338,33.2261962890625,0.0,0.0,1.0553426958224954,33.768664799904336,1.0128875036528189,32.58685840128462,1.0548697756912184,32.60623227667183,0.0,0.0,239836800,64363800
2000-03-30,0.9517478942871094,32.04438781738281,0.0,0.0,1.042097776346844,33.67179324462595,0.9493827881975062,31.773153579508953,1.0108769612456354,32.91621215340592,0.0,0.0,414400000,64178400
2000-03-31,1.0279066562652588,32.935577392578125,0.0,0.0,1.0387857381629644,33.555541202320775,0.9536397107507604,32.276865844726565,0.9645197021101652,32.8580819163603,0.0,0.0,404633600,64281400
2000-04-03,1.008984923362732,28.16960906982422,0.0,0.0,1.0558158450415245,29.913257499180602,0.979656899126613,27.898374869702117,1.0255409699149278,29.27391974174993,0.0,0.0,328563200,260118200
2000-04-04,0.9635740518569946,27.45277976989746,0.0,0.0,1.0066201042106908,28.518342852003574,0.8836310223024837,26.329095065131018,1.0037820772979256,28.382725732462795,0.0,0.0,660329600,181244400
2000-04-05,0.9867523908615112,26.774694442749023,0.0,0.0,1.0056734342560243,27.43340617288901,0.9385025276952951,26.619703447421966,0.9571870100480195,27.355910675225484,0.0,0.0,457665600,82887600
2000-04-06,0.9474906325340271,26.658432006835938,0.0,0.0,1.0179727011961464,27.27839554187863,0.9328257648223923,26.430789146312446,0.9886446836449652,27.239647820938465,0.0,0.0,259627200,66421400
2000-04-07,0.9971591830253601,27.607769012451172,0.0,0.0,0.9981051246387942,27.70463837740714,0.9498560392731311,26.348467268023573,0.9631010407853657,26.968431203741776,0.0,0.0,242435200,82613600
2000-04-10,0.9460707306861877,26.677820205688477,0.0,0.0,1.0047276733876807,27.472148911885448,0.9441787472690425,26.658446334805625,0.9966857080890282,27.472148911885448,0.0,0.0,212262400,60685400
2000-04-11,0.9039708375930786,25.99972915649414,0.0,0.0,0.9451247908026322,26.67781449217022,0.8935638666331654,25.883485956092528,0.9347187293044826,26.387206491166186,0.0,0.0,541822400,71961800
2000-04-12,0.8268658518791199,24.604816436767578,0.0,0.0,0.9006597806708696,25.496014512430026,0.7937538146735678,24.411077724667045,0.9006597806708696,25.45726677000992,0.0,0.0,941136000,153003800
2000-04-13,0.8613976836204529,24.566068649291992,0.0,0.0,0.9082285907469826,25.496014465668978,0.8211896781031446,24.488573164593912,0.8438956505526111,25.069789299829527,0.0,0.0,529827200,94316200
2000-04-14,0.846733808517456,22.97740936279297,0.0,0.0,0.8930908428668886,24.643562149639678,0.8249738243242575,22.706175188190016,0.8273388796334009,24.527318931952696,0.0,0.0,667620800,151217800
2000-04-17,0.9375567436218262,23.519878387451172,0.0,0.0,0.9380297647842881,23.558626127792934,0.8254468376430601,22.628680359590582,0.8287587436650876,23.01615776300823,0.0,0.0,409561600,119772200
2000-04-18,0.9602625370025635,24.97292137145996,0.0,0.0,0.9602625370025635,25.39914656166331,0.903497681122983,23.519880950312174,0.9347185893272882,23.713619673131877,0.0,0.0,390924800,91794600
2000-04-19,0.9167428612709045,24.391708374023438,0.0,0.0,0.9858058754333321,25.26353274005287,0.9063358897669124,24.217343500817552,0.9550588915762317,25.244158865252217,0.0,0.0,520150400,53715400
2000-04-20,0.8997138738632202,24.46919822692871,0.0,0.0,0.9441789814650627,24.75980628188036,0.8859958538591911,24.023599209336183,0.9361378225822342,24.37232887527816,0.0,0.0,722120000,52387400
2000-04-24,0.9120126962661743,20.652549743652344,0.0,0.0,0.9120126962661743,21.07877497288344,0.868493642344416,20.148829018197407,0.8703856257434475,20.846288484211932,0.0,0.0,443620800,313645800
2000-04-25,0.9711419939994812,21.504989624023438,0.0,0.0,0.9744538499785284,21.543737353075734,0.9238388603462269,20.962521417291317,0.9243118815776273,21.311250978761965,0.0,0.0,391641600,159517400
2000-04-26,0.9181615710258484,21.078760147094727,0.0,0.0,0.9687764359997756,22.047453168560477,0.9082284329532704,20.885021542801578,0.9583694685062295,21.698723680832806,0.0,0.0,366912000,107091200
2000-04-27,0.9593156576156616,21.640605926513672,0.0,0.0,0.9612085503592017,21.67935365422453,0.8823294300188118,20.88502523615196,0.8869416129464572,20.90439910000739,0.0,0.0,326603200,77669800
2000-04-28,0.9389755725860596,21.621231079101562,0.0,0.0,0.9649926422849928,22.00870833858367,0.9181617349345884,21.156258367723034,0.9621546167649413,21.93121288668725,0.0,0.0,249580800,78082600
2000-05-01,0.9408677220344543,22.764297485351562,0.0,0.0,0.9470176030054195,22.938662317154254,0.922419695942334,22.221829119743184,0.945124710083286,22.58993265354887,0.0,0.0,226195200,107811000
2000-05-02,0.8921447396278381,21.659988403320312,0.0,0.0,0.9555316937505213,22.7836729537609,0.8893067138711356,21.54374517396439,0.9328257698248036,22.570560366608376,0.0,0.0,236432000,97716200
2000-05-03,0.8708586692810059,21.873098373413086,0.0,0.0,0.9176887711454353,21.950593850378233,0.8448416990087061,21.330630034657048,0.9001866863753428,21.814976765689224,0.0,0.0,489798400,55354800
2000-05-04,0.8377458453178406,21.8343505859375,0.0,0.0,0.8722778050079616,22.086210885509093,0.836799802989845,21.48562094037683,0.8713317626799661,21.79560284754187,0.0,0.0,399515200,43317200
2000-05-05,0.856194794178009,22.047466278076172,0.0,0.0,0.8684937488181128,22.260578869516277,0.8379823675466017,21.659988839094165,0.838691848776806,21.77623207078877,0.0,0.0,284076800,36402200
2000-05-08,0.8334888815879822,21.640605926513672,0.0,0.0,0.8604518482523359,22.124952522899388,0.8325428391746668,21.601858198802816,0.8483893527516457,21.98933547591139,0.0,0.0,184900800,36187600
2000-05-09,0.7980108857154846,21.020648956298828,0.0,0.0,0.8420037756394397,21.834351496542652,0.7937538466522176,20.9237796062698,0.8349078515978595,21.756856016519432,0.0,0.0,327140800,60778400
2000-05-10,0.751653790473938,20.516918182373047,0.0,0.0,0.7946998291150523,21.040012413651677,0.7473958925247711,20.381301159448956,0.787603905157191,21.001264692816225,0.0,0.0,535091200,67740000
2000-05-11,0.778143584728241,21.040014266967773,0.0,0.0,0.7890235742510423,21.11750971546489,0.7492885930105823,20.381302954742264,0.767263645731081,20.65253702448218,0.0,0.0,499744000,58390800
2000-05-12,0.8145676255226135,21.330625534057617,0.0,0.0,0.8363267484608445,21.621233511360856,0.7929255199851439,21.156260747675674,0.8022686722871368,21.21438234313632,0.0,0.0,306913600,37886000
2000-05-15,0.7644258141517639,21.504989624023438,0.0,0.0,0.8178787732130414,21.524363488549586,0.7578028608693744,21.0787646044482,0.8178787732130414,21.388746436866555,0.0,0.0,678932800,33899600
2000-05-16,0.7999029159545898,21.54374122619629,0.0,0.0,0.8254468680798694,21.892470850361335,0.7776708194478034,21.408124150132103,0.7910336425172574,21.563115094205457,0.0,0.0,440451200,48410600
2000-05-17,0.7672635316848755,20.981904983520508,0.0,0.0,0.7847655607488088,21.427504073659907,0.7596945896212625,20.846287869130254,0.7842925397640584,21.350008579722623,0.0,0.0,398092800,53242000
2000-05-18,0.7625337839126587,20.516918182373047,0.0,0.0,0.7942268091037172,21.09813399490486,0.7615877415579362,20.42004888028441,0.7795627989259366,21.09813399490486,0.0,0.0,373777600,53640400
2000-05-19,0.711445689201355,20.168201446533203,0.0,0.0,0.7511806728845515,20.439435663873706,0.7067147710009353,19.99383659252859,0.7511806728845515,20.265070809869098,0.0,0.0,740667200,66578000
2000-05-22,0.6806977987289429,19.89696502685547,0.0,0.0,0.709553650976954,20.22632082574207,0.6508967632544886,19.354496652218707,0.709553650976954,20.187573084696588,0.0,0.0,755507200,69955000
2000-05-23,0.6494777202606201,19.586978912353516,0.0,0.0,0.7067147336610369,20.32318583487521,0.6480587076088206,19.548231179589216,0.6849556638889852,19.800091442557164,0.0,0.0,517585600,57963200
2000-05-24,0.6636689305305481,20.323184967041016,0.0,0.0,0.6792789339241002,20.633166815918667,0.6281909748841233,19.528856479292035,0.6523159665344549,19.56760421040174,0.0,0.0,678462400,85482400
2000-05-25,0.6604755520820618,19.063888549804688,0.0,0.0,0.7012752141259112,20.071329814631763,0.6508967988751463,18.947645326940023,0.6698187041970811,20.013208203199433,0.0,0.0,406750400,94348800
2000-05-26,0.6537348628044128,19.044517517089844,0.0,0.0,0.6802248547649485,19.412621111011216,0.645220785531483,18.71516166989704,0.666033816515033,19.23825625073267,0.0,0.0,181148800,55822000
2000-05-30,0.6627228856086731,19.64510154724121,0.0,0.0,0.6669799246656272,19.8775879560843,0.6187308546860915,19.21887646436221,0.6631958562645647,19.35449353618735,0.0,0.0,713059200,68536400
2000-05-31,0.6357596516609192,19.39323616027832,0.0,0.0,0.6906316561838584,19.746809147216464,0.6343406391289316,19.238245261894477,0.6575195785316197,19.72743528491848,0.0,0.0,433507200,54968200
2000-06-01,0.6745487451553345,20.013206481933594,0.0,0.0,0.677859741236998,20.45880546459039,0.608323770957505,19.780720056199613,0.6187307402838476,19.9550848755001,0.0,0.0,903840000,94507200
2000-06-02,0.7005658745765686,20.555673599243164,0.0,0.0,0.7549648791803886,20.691290672942223,0.6736028576131711,20.148822378145987,0.7095538332097585,20.458804260886694,0.0,0.0,792848000,80463200
2000-06-05,0.6911047101020813,20.73004150390625,0.0,0.0,0.72090574526848,21.195014397451814,0.6788057579129307,20.458807316004673,0.7062417382234345,20.463650783645775,0.0,0.0,323668800,64400000
2000-06-06,0.7029306888580322,21.582481384277344,0.0,0.0,0.7322587028278567,21.659976829104192,0.6835366227063706,21.02063940928269,0.6960721359079138,21.136882576522964,0.0,0.0,525481600,99019000
2000-06-07,0.7308399081230164,21.85373306274414,0.0,0.0,0.7341509555799142,21.93122857005884,0.6934699689602704,20.807543713995752,0.7086078099451137,21.466255526170663,0.0,0.0,337019200,76310600
2000-06-08,0.7175946831703186,21.330625534057617,0.0,0.0,0.7455036839498133,22.357440387195723,0.7048227101827863,21.156260747675674,0.7388816416538233,22.18307560081378,0.0,0.0,238526400,94765600
2000-06-09,0.7246910333633423,21.330625534057617,0.0,0.0,0.741247031923293,21.601859646207306,0.714284059235358,21.175634612829224,0.7322590712066345,21.582485781053755,0.0,0.0,252358400,35710200
2000-06-12,0.6901587247848511,20.73004150390625,0.0,0.0,0.729893708173424,21.388753103095798,0.6877937204329778,20.575050539391064,0.7294206870927917,21.388753103095798,0.0,0.0,290337600,49260600
2000-06-13,0.7152296900749207,21.040014266967773,0.0,0.0,0.7166487027695094,21.078761991216332,0.6674527932629215,20.49754612748794,0.6901587142482161,20.691284748730737,0.0,0.0,351456000,44289200
2000-06-14,0.6844826340675354,21.85373306274414,0.0,0.0,0.7284746530435403,22.008724077373532,0.6821175793277175,21.54375103348536,0.7166486719854739,21.64062041762873,0.0,0.0,277446400,79992400
2000-06-15,0.6991468071937561,22.43494415283203,0.0,0.0,0.7067148932205962,22.53181351445911,0.673602805296666,21.892475727720374,0.6906318704245753,21.95059734469662,0.0,0.0,248572800,65592600
2000-06-16,0.6901587247848511,22.49306297302246,0.0,0.0,0.7095536501293027,22.667427802270698,0.6740757048894879,22.163707184442462,0.7076607573964669,22.512436842938932,0.0,0.0,303564800,68710600
2000-06-19,0.7313129305839539,22.84178924560547,0.0,0.0,0.740773910691496,22.880536979694707,0.6797519506643492,22.318694835400763,0.68542886209309,22.493059638802333,0.0,0.0,394004800,46604800
2000-06-20,0.7663178443908691,23.229272842407227,0.0,0.0,0.7866579582517018,23.326142203718348,0.7445579090341395,22.86116926942496,0.7455039009158405,22.89991701394941,0.0,0.0,501390400,62275000
2000-06-21,0.8420036435127258,25.011667251586914,0.0,0.0,0.8618707321522304,25.476640151693875,0.7615876299179573,23.849235001319514,0.764425706040441,23.868608872157303,2.0,0.0,490000000,160399600
2000-06-22,0.8136207461357117,24.75980567932129,0.0,0.0,0.8722776866954637,25.4185172545145,0.8107827205879705,24.585440850593677,0.8438956628204353,25.224778555928264,0.0,0.0,467712000,87315200
2000-06-23,0.7824005484580994,24.081727981567383,0.0,0.0,0.8268655844559759,24.81793527303927,0.7691555559671956,23.86861534456236,0.8140936129752797,24.779187520856542,0.0,0.0,204965600,49811600
2000-06-26,0.8192976117134094,24.6435546875,0.0,0.0,0.8287585889789588,24.837293324980344,0.7890236061329365,24.023591047562892,0.7946996569204453,24.023591047562892,0.0,0.0,185354400,48287000
2000-06-27,0.7833468317985535,24.430448532104492,0.0,0.0,0.8401108357537982,24.837299776493225,0.7814547977004946,24.294831450641578,0.8140938637673363,24.566065613567403,0.0,0.0,203470400,31071200
2000-06-28,0.8240276575088501,24.46919822692871,0.0,0.0,0.8382186431833208,24.81792789287069,0.7795626162194419,24.37232887527816,0.8069986464866703,24.48857209725882,0.0,0.0,286428800,37459200
2000-06-29,0.7757785320281982,23.926727294921875,0.0,0.0,0.8164595023111082,24.469195606061806,0.7729396479906081,23.88797955841188,0.8032145093919273,24.256083055256834,0.0,0.0,203660800,38449000
2000-06-30,0.7928078770637512,24.798542022705078,0.0,0.0,0.831596880710111,24.798542022705078,0.7824009048424339,23.771727392077448,0.7994299721204804,23.887970557808877,0.0,0.0,323097600,52356400
2000-07-03,0.8069986701011658,24.798542022705078,0.0,0.0,0.822135647825932,24.817915883660316,0.7890236164199995,24.604803413152695,0.7890236164199995,24.701672717928886,0.0,0.0,70828800,15734800
2000-07-05,0.781454861164093,24.333576202392578,0.0,0.0,0.8353808436145185,24.75980126326251,0.768209863517244,24.25608073677986,0.8060528222060762,24.75980126326251,0.0,0.0,265216000,34824400
2000-07-06,0.7842928767204285,25.089157104492188,0.0,0.0,0.8013227510519465,25.321643502371654,0.7511808377799778,24.33357631138393,0.7946998481124312,24.44981951032366,0.0,0.0,309545600,47873200
2000-07-07,0.8240276575088501,25.41852378845215,0.0,0.0,0.8297045671401935,25.689758036194778,0.7890235933314924,24.972924667160687,0.7961186567007652,25.19088075909673,0.0,0.0,263603200,54153200
2000-07-10,0.8647088408470154,24.624183654785156,0.0,0.0,0.8817387139365962,25.20539963404838,0.8136208383991352,24.604809788809717,0.8188247784465297,25.01166097429397,0.0,0.0,397796000,52689800
2000-07-11,0.8618708252906799,24.52731704711914,0.0,0.0,0.8968757047339361,24.953542145884246,0.8391648496646069,24.333578365862277,0.8628167665576529,24.43044770649071,0.0,0.0,357896000,37164800
2000-07-12,0.8911989331245422,24.89542579650879,0.0,0.0,0.8921448744855661,25.108538390875793,0.8533559229638827,23.926732185749692,0.8798459189198977,24.256088013407787,0.0,0.0,225433600,58370200
2000-07-13,0.8552486896514893,24.77918243408203,0.0,0.0,0.9176887932939619,24.798556306196247,0.8287586976150882,23.984853677399183,0.8855227497260185,24.430452736026147,0.0,0.0,445659200,80843200
2000-07-14,0.8732236623764038,24.46919822692871,0.0,0.0,0.8930907514578884,24.72105854122014,0.8609247090890471,24.31420726428783,0.8647087769861109,24.643563059899698,0.0,0.0,190276800,51180600
2000-07-17,0.8826847076416016,24.236703872680664,0.0,0.0,0.8902527425266439,24.662928880833324,0.8647087932348441,24.023591368604336,0.8817386653867344,24.256077736687605,0.0,0.0,260002400,53992800
2000-07-18,0.866600751876831,24.333576202392578,0.0,0.0,0.8911987592606601,24.643558064843436,0.8609247006127673,24.00422047353854,0.8855227079965963,24.062342072748073,0.0,0.0,318404800,70617200
2000-07-19,0.7975379228591919,22.667428970336914,0.0,0.0,0.8599788455599012,24.023599934374165,0.7833469326743437,22.570559615762825,0.8353808833479588,23.578000903333354,0.0,0.0,457872800,139924600
2000-07-20,0.8344346880912781,23.19051742553711,0.0,0.0,0.8637627037475276,23.326134486505165,0.8192976591615857,22.667423047517477,0.8325426542106535,22.76429237678037,0.0,0.0,465572800,54690600
